zipcode,chicago,minority,companies_name,name,bi_policy_premium,pd_policy_premium,state_risk,white_non_hisp_pct,risk_difference,combined_premium
60624,TRUE,TRUE,State Farm Mut Auto Ins Co,STATE FARM GRP,435,0.0,187.284502682389,1.8,247.715497317611,435.0
60624,TRUE,TRUE,Progressive Universal Ins Co,PROGRESSIVE GRP,328,183.0,187.284502682389,1.8,323.71549731761104,511.0
60624,TRUE,TRUE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,414,610.0,187.284502682389,1.8,836.715497317611,1024.0
60624,TRUE,TRUE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,350,304.0,187.284502682389,1.8,466.71549731761104,654.0
60624,TRUE,TRUE,Progressive Direct Ins Co,PROGRESSIVE GRP,381,218.0,187.284502682389,1.8,411.71549731761104,599.0
60624,TRUE,TRUE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,982,0.0,187.284502682389,1.8,794.715497317611,982.0
60624,TRUE,TRUE,Progressive Northern Ins Co,PROGRESSIVE GRP,253,245.0,187.284502682389,1.8,310.71549731761104,498.0
60624,TRUE,TRUE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,433,218.0,187.284502682389,1.8,463.71549731761104,651.0
60624,TRUE,TRUE,Owners Ins Co,AUTO OWNERS GRP,347,375.0,187.284502682389,1.8,534.715497317611,722.0
60625,TRUE,TRUE,Country Mut Ins Co,Country Ins & Fin Serv Grp,164,140.0,170.134149991249,43.4,133.865850008751,304.0
60625,TRUE,TRUE,Travelers Commercial Ins Co,Travelers Grp,312,129.0,170.134149991249,43.4,270.865850008751,441.0
60625,TRUE,TRUE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,207,48.0,170.134149991249,43.4,84.86585000875101,255.0
60625,TRUE,TRUE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,982,0.0,170.134149991249,43.4,811.8658500087511,982.0
60625,TRUE,TRUE,Metropolitan Cas Ins Co,METROPOLITAN GRP,329,259.0,170.134149991249,43.4,417.865850008751,588.0
60625,TRUE,TRUE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,184,131.0,170.134149991249,43.4,144.865850008751,315.0
60625,TRUE,TRUE,Travelers Home & Marine Ins Co,Travelers Grp,326,136.0,170.134149991249,43.4,291.865850008751,462.0
60625,TRUE,TRUE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,572,0.0,170.134149991249,43.4,401.865850008751,572.0
60625,TRUE,TRUE,State Farm Mut Auto Ins Co,STATE FARM GRP,435,0.0,170.134149991249,43.4,264.865850008751,435.0
60625,TRUE,TRUE,Safeco Ins Co Of IL,LIBERTY MUT GRP,206,195.0,170.134149991249,43.4,230.865850008751,401.0
60625,TRUE,TRUE,First Liberty Ins Corp,LIBERTY MUT GRP,547,0.0,170.134149991249,43.4,376.865850008751,547.0
60625,TRUE,TRUE,State Farm Fire & Cas Co,STATE FARM GRP,483,0.0,170.134149991249,43.4,312.865850008751,483.0
60625,TRUE,TRUE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,184,131.0,170.134149991249,43.4,144.865850008751,315.0
60625,TRUE,TRUE,Allstate Ind Co,ALLSTATE INS GRP,856,351.0,170.134149991249,43.4,1036.865850008751,1207.0
60625,TRUE,TRUE,Illinois Farmers Ins Co,FARMERS INS GRP,318,320.0,170.134149991249,43.4,467.865850008751,638.0
60625,TRUE,TRUE,Farmers Automobile Ins Assoc,PEKIN INS GRP,751,531.0,170.134149991249,43.4,1111.865850008751,1282.0
60625,TRUE,TRUE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,414,232.0,170.134149991249,43.4,475.865850008751,646.0
60625,TRUE,TRUE,Owners Ins Co,AUTO OWNERS GRP,347,375.0,170.134149991249,43.4,551.8658500087511,722.0
60625,TRUE,TRUE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,129,114.0,170.134149991249,43.4,72.86585000875101,243.0
60625,TRUE,TRUE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,122,125.0,170.134149991249,43.4,76.86585000875101,247.0
60625,TRUE,TRUE,Country Pref Ins Co,Country Ins & Fin Serv Grp,160,137.0,170.134149991249,43.4,126.86585000875101,297.0
60625,TRUE,TRUE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,192,214.0,170.134149991249,43.4,235.865850008751,406.0
60625,TRUE,TRUE,Economy Preferred Ins Co,METROPOLITAN GRP,253,202.0,170.134149991249,43.4,284.865850008751,455.0
60625,TRUE,TRUE,Erie Ins Co,ERIE INS GRP,287,188.0,170.134149991249,43.4,304.865850008751,475.0
60625,TRUE,TRUE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,202,177.0,170.134149991249,43.4,208.865850008751,379.0
60625,TRUE,TRUE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,535,0.0,170.134149991249,43.4,364.865850008751,535.0
60625,TRUE,TRUE,Progressive Direct Ins Co,PROGRESSIVE GRP,381,197.0,170.134149991249,43.4,407.865850008751,578.0
60625,TRUE,TRUE,Progressive Universal Ins Co,PROGRESSIVE GRP,328,165.0,170.134149991249,43.4,322.865850008751,493.0
60625,TRUE,TRUE,Erie Ins Exch,ERIE INS GRP,250,159.0,170.134149991249,43.4,238.865850008751,409.0
60625,TRUE,TRUE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,417,261.0,170.134149991249,43.4,507.865850008751,678.0
60625,TRUE,TRUE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,350,288.0,170.134149991249,43.4,467.865850008751,638.0
60625,TRUE,TRUE,Progressive Northern Ins Co,PROGRESSIVE GRP,253,221.0,170.134149991249,43.4,303.865850008751,474.0
60625,TRUE,TRUE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,433,244.0,170.134149991249,43.4,506.865850008751,677.0
60625,TRUE,TRUE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,192,188.0,170.134149991249,43.4,209.865850008751,380.0
60626,TRUE,TRUE,Farmers Automobile Ins Assoc,PEKIN INS GRP,751,531.0,208.191308139764,42.6,1073.808691860236,1282.0
60626,TRUE,TRUE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,192,165.0,208.191308139764,42.6,148.808691860236,357.0
60626,TRUE,TRUE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,535,0.0,208.191308139764,42.6,326.80869186023597,535.0
60626,TRUE,TRUE,Erie Ins Co,ERIE INS GRP,287,188.0,208.191308139764,42.6,266.80869186023597,475.0
60626,TRUE,TRUE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,572,0.0,208.191308139764,42.6,363.80869186023597,572.0
60626,TRUE,TRUE,Metropolitan Cas Ins Co,METROPOLITAN GRP,329,210.0,208.191308139764,42.6,330.80869186023597,539.0
60626,TRUE,TRUE,First Liberty Ins Corp,LIBERTY MUT GRP,547,0.0,208.191308139764,42.6,338.80869186023597,547.0
60626,TRUE,TRUE,State Farm Fire & Cas Co,STATE FARM GRP,483,0.0,208.191308139764,42.6,274.80869186023597,483.0
60626,TRUE,TRUE,Travelers Commercial Ins Co,Travelers Grp,307,174.0,208.191308139764,42.6,272.80869186023597,481.0
60626,TRUE,TRUE,Owners Ins Co,AUTO OWNERS GRP,347,375.0,208.191308139764,42.6,513.808691860236,722.0
60626,TRUE,TRUE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,982,0.0,208.191308139764,42.6,773.808691860236,982.0
60626,TRUE,TRUE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,192,156.0,208.191308139764,42.6,139.808691860236,348.0
60626,TRUE,TRUE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,129,89.0,208.191308139764,42.6,9.808691860235996,218.0
60626,TRUE,TRUE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,184,174.0,208.191308139764,42.6,149.808691860236,358.0
60626,TRUE,TRUE,Progressive Direct Ins Co,PROGRESSIVE GRP,381,244.0,208.191308139764,42.6,416.80869186023597,625.0
60626,TRUE,TRUE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,433,225.0,208.191308139764,42.6,449.80869186023597,658.0
60626,TRUE,TRUE,Safeco Ins Co Of IL,LIBERTY MUT GRP,206,195.0,208.191308139764,42.6,192.808691860236,401.0
60626,TRUE,TRUE,Illinois Farmers Ins Co,FARMERS INS GRP,318,289.0,208.191308139764,42.6,398.80869186023597,607.0
60626,TRUE,TRUE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,201,187.0,208.191308139764,42.6,179.808691860236,388.0
60626,TRUE,TRUE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,184,174.0,208.191308139764,42.6,149.808691860236,358.0
60626,TRUE,TRUE,Progressive Universal Ins Co,PROGRESSIVE GRP,328,205.0,208.191308139764,42.6,324.80869186023597,533.0
60626,TRUE,TRUE,Travelers Home & Marine Ins Co,Travelers Grp,322,182.0,208.191308139764,42.6,295.80869186023597,504.0
60626,TRUE,TRUE,Allstate Ind Co,ALLSTATE INS GRP,856,361.0,208.191308139764,42.6,1008.808691860236,1217.0
60626,TRUE,TRUE,Country Pref Ins Co,Country Ins & Fin Serv Grp,160,137.0,208.191308139764,42.6,88.808691860236,297.0
60626,TRUE,TRUE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,414,232.0,208.191308139764,42.6,437.80869186023597,646.0
60626,TRUE,TRUE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,122,97.0,208.191308139764,42.6,10.808691860235996,219.0
60626,TRUE,TRUE,Economy Preferred Ins Co,METROPOLITAN GRP,253,168.0,208.191308139764,42.6,212.808691860236,421.0
60626,TRUE,TRUE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,207,48.0,208.191308139764,42.6,46.808691860235996,255.0
60626,TRUE,TRUE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,350,288.0,208.191308139764,42.6,429.80869186023597,638.0
60626,TRUE,TRUE,Progressive Northern Ins Co,PROGRESSIVE GRP,253,274.0,208.191308139764,42.6,318.80869186023597,527.0
60626,TRUE,TRUE,Erie Ins Exch,ERIE INS GRP,250,159.0,208.191308139764,42.6,200.808691860236,409.0
60626,TRUE,TRUE,State Farm Mut Auto Ins Co,STATE FARM GRP,435,0.0,208.191308139764,42.6,226.808691860236,435.0
60626,TRUE,TRUE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,417,312.0,208.191308139764,42.6,520.808691860236,729.0
60626,TRUE,TRUE,Country Mut Ins Co,Country Ins & Fin Serv Grp,164,140.0,208.191308139764,42.6,95.808691860236,304.0
60628,TRUE,TRUE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,184,251.0,219.296622856681,2.0,215.703377143319,435.0
60628,TRUE,TRUE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,192,192.0,219.296622856681,2.0,164.703377143319,384.0
60628,TRUE,TRUE,Travelers Home & Marine Ins Co,Travelers Grp,317,235.0,219.296622856681,2.0,332.703377143319,552.0
60628,TRUE,TRUE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,535,0.0,219.296622856681,2.0,315.703377143319,535.0
60628,TRUE,TRUE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,414,461.0,219.296622856681,2.0,655.703377143319,875.0
60628,TRUE,TRUE,First Liberty Ins Corp,LIBERTY MUT GRP,547,0.0,219.296622856681,2.0,327.703377143319,547.0
60628,TRUE,TRUE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,129,106.0,219.296622856681,2.0,15.703377143318988,235.0
60628,TRUE,TRUE,Travelers Commercial Ins Co,Travelers Grp,303,224.0,219.296622856681,2.0,307.703377143319,527.0
60628,TRUE,TRUE,Farmers Automobile Ins Assoc,PEKIN INS GRP,751,531.0,219.296622856681,2.0,1062.703377143319,1282.0
60628,TRUE,TRUE,Erie Ins Co,ERIE INS GRP,287,188.0,219.296622856681,2.0,255.703377143319,475.0
60628,TRUE,TRUE,State Farm Fire & Cas Co,STATE FARM GRP,483,0.0,219.296622856681,2.0,263.703377143319,483.0
60628,TRUE,TRUE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,122,115.0,219.296622856681,2.0,17.70337714331899,237.0
60628,TRUE,TRUE,Economy Preferred Ins Co,METROPOLITAN GRP,253,176.0,219.296622856681,2.0,209.703377143319,429.0
60628,TRUE,TRUE,Country Pref Ins Co,Country Ins & Fin Serv Grp,160,137.0,219.296622856681,2.0,77.70337714331899,297.0
60628,TRUE,TRUE,Safeco Ins Co Of IL,LIBERTY MUT GRP,206,231.0,219.296622856681,2.0,217.703377143319,437.0
60628,TRUE,TRUE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,982,0.0,219.296622856681,2.0,762.703377143319,982.0
60628,TRUE,TRUE,Country Mut Ins Co,Country Ins & Fin Serv Grp,164,140.0,219.296622856681,2.0,84.70337714331899,304.0
60628,TRUE,TRUE,Allstate Ind Co,ALLSTATE INS GRP,856,320.0,219.296622856681,2.0,956.703377143319,1176.0
60628,TRUE,TRUE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,193,238.0,219.296622856681,2.0,211.703377143319,431.0
60628,TRUE,TRUE,Progressive Universal Ins Co,PROGRESSIVE GRP,328,226.0,219.296622856681,2.0,334.703377143319,554.0
60628,TRUE,TRUE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,207,48.0,219.296622856681,2.0,35.70337714331899,255.0
60628,TRUE,TRUE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,433,213.0,219.296622856681,2.0,426.703377143319,646.0
60628,TRUE,TRUE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,350,348.0,219.296622856681,2.0,478.703377143319,698.0
60628,TRUE,TRUE,Erie Ins Exch,ERIE INS GRP,250,159.0,219.296622856681,2.0,189.703377143319,409.0
60628,TRUE,TRUE,State Farm Mut Auto Ins Co,STATE FARM GRP,435,0.0,219.296622856681,2.0,215.703377143319,435.0
60628,TRUE,TRUE,Metropolitan Cas Ins Co,METROPOLITAN GRP,329,224.0,219.296622856681,2.0,333.703377143319,553.0
60628,TRUE,TRUE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,192,197.0,219.296622856681,2.0,169.703377143319,389.0
60628,TRUE,TRUE,Owners Ins Co,AUTO OWNERS GRP,347,375.0,219.296622856681,2.0,502.703377143319,722.0
60628,TRUE,TRUE,Illinois Farmers Ins Co,FARMERS INS GRP,318,320.0,219.296622856681,2.0,418.703377143319,638.0
60628,TRUE,TRUE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,572,0.0,219.296622856681,2.0,352.703377143319,572.0
60628,TRUE,TRUE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,417,483.0,219.296622856681,2.0,680.703377143319,900.0
60628,TRUE,TRUE,Progressive Direct Ins Co,PROGRESSIVE GRP,381,269.0,219.296622856681,2.0,430.703377143319,650.0
60628,TRUE,TRUE,Progressive Northern Ins Co,PROGRESSIVE GRP,253,302.0,219.296622856681,2.0,335.703377143319,555.0
60628,TRUE,TRUE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,184,251.0,219.296622856681,2.0,215.703377143319,435.0
60629,TRUE,TRUE,Travelers Home & Marine Ins Co,Travelers Grp,322,187.0,164.871509897712,8.7,344.12849010228797,509.0
60629,TRUE,TRUE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,350,240.0,164.871509897712,8.7,425.12849010228797,590.0
60629,TRUE,TRUE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,433,214.0,164.871509897712,8.7,482.12849010228797,647.0
60629,TRUE,TRUE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,129,104.0,164.871509897712,8.7,68.128490102288,233.0
60629,TRUE,TRUE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,122,103.0,164.871509897712,8.7,60.128490102288,225.0
60629,TRUE,TRUE,Farmers Automobile Ins Assoc,PEKIN INS GRP,751,531.0,164.871509897712,8.7,1117.128490102288,1282.0
60629,TRUE,TRUE,Economy Preferred Ins Co,METROPOLITAN GRP,253,192.0,164.871509897712,8.7,280.12849010228797,445.0
60629,TRUE,TRUE,First Liberty Ins Corp,LIBERTY MUT GRP,547,0.0,164.871509897712,8.7,382.12849010228797,547.0
60629,TRUE,TRUE,Country Pref Ins Co,Country Ins & Fin Serv Grp,160,137.0,164.871509897712,8.7,132.128490102288,297.0
60629,TRUE,TRUE,Erie Ins Co,ERIE INS GRP,287,188.0,164.871509897712,8.7,310.12849010228797,475.0
60629,TRUE,TRUE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,414,273.0,164.871509897712,8.7,522.128490102288,687.0
60629,TRUE,TRUE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,535,0.0,164.871509897712,8.7,370.12849010228797,535.0
60629,TRUE,TRUE,Erie Ins Exch,ERIE INS GRP,250,159.0,164.871509897712,8.7,244.128490102288,409.0
60629,TRUE,TRUE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,192,190.0,164.871509897712,8.7,217.128490102288,382.0
60629,TRUE,TRUE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,982,0.0,164.871509897712,8.7,817.128490102288,982.0
60629,TRUE,TRUE,Travelers Commercial Ins Co,Travelers Grp,307,179.0,164.871509897712,8.7,321.12849010228797,486.0
60629,TRUE,TRUE,Progressive Universal Ins Co,PROGRESSIVE GRP,328,185.0,164.871509897712,8.7,348.12849010228797,513.0
60629,TRUE,TRUE,Owners Ins Co,AUTO OWNERS GRP,347,375.0,164.871509897712,8.7,557.128490102288,722.0
60629,TRUE,TRUE,Safeco Ins Co Of IL,LIBERTY MUT GRP,206,213.0,164.871509897712,8.7,254.128490102288,419.0
60629,TRUE,TRUE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,184,206.0,164.871509897712,8.7,225.128490102288,390.0
60629,TRUE,TRUE,State Farm Fire & Cas Co,STATE FARM GRP,483,0.0,164.871509897712,8.7,318.12849010228797,483.0
60629,TRUE,TRUE,Allstate Ind Co,ALLSTATE INS GRP,856,320.0,164.871509897712,8.7,1011.128490102288,1176.0
60629,TRUE,TRUE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,194,233.0,164.871509897712,8.7,262.12849010228797,427.0
60629,TRUE,TRUE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,184,206.0,164.871509897712,8.7,225.128490102288,390.0
60629,TRUE,TRUE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,207,48.0,164.871509897712,8.7,90.128490102288,255.0
60629,TRUE,TRUE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,192,199.0,164.871509897712,8.7,226.128490102288,391.0
60629,TRUE,TRUE,Progressive Direct Ins Co,PROGRESSIVE GRP,381,220.0,164.871509897712,8.7,436.12849010228797,601.0
60629,TRUE,TRUE,Metropolitan Cas Ins Co,METROPOLITAN GRP,329,238.0,164.871509897712,8.7,402.12849010228797,567.0
60629,TRUE,TRUE,Illinois Farmers Ins Co,FARMERS INS GRP,318,248.0,164.871509897712,8.7,401.12849010228797,566.0
60629,TRUE,TRUE,Country Mut Ins Co,Country Ins & Fin Serv Grp,164,140.0,164.871509897712,8.7,139.128490102288,304.0
60629,TRUE,TRUE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,572,0.0,164.871509897712,8.7,407.12849010228797,572.0
60629,TRUE,TRUE,State Farm Mut Auto Ins Co,STATE FARM GRP,435,0.0,164.871509897712,8.7,270.12849010228797,435.0
60629,TRUE,TRUE,Progressive Northern Ins Co,PROGRESSIVE GRP,253,247.0,164.871509897712,8.7,335.12849010228797,500.0
60629,TRUE,TRUE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,417,409.0,164.871509897712,8.7,661.128490102288,826.0
60630,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,350,310.0,201.393859502212,59.4,458.60614049778803,660.0
60630,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,535,0.0,201.393859502212,59.4,333.60614049778803,535.0
60630,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,122,97.0,201.393859502212,59.4,17.606140497788004,219.0
60630,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,287,188.0,201.393859502212,59.4,273.60614049778803,475.0
60630,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,206,195.0,201.393859502212,59.4,199.606140497788,401.0
60630,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,414,455.0,201.393859502212,59.4,667.606140497788,869.0
60630,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,572,0.0,201.393859502212,59.4,370.60614049778803,572.0
60630,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,253,202.0,201.393859502212,59.4,253.606140497788,455.0
60630,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,982,0.0,201.393859502212,59.4,780.606140497788,982.0
60630,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,381,273.0,201.393859502212,59.4,452.60614049778803,654.0
60630,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,329,259.0,201.393859502212,59.4,386.60614049778803,588.0
60630,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,856,342.0,201.393859502212,59.4,996.606140497788,1198.0
60630,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,347,375.0,201.393859502212,59.4,520.606140497788,722.0
60630,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,483,0.0,201.393859502212,59.4,281.60614049778803,483.0
60630,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,433,212.0,201.393859502212,59.4,443.60614049778803,645.0
60630,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,328,230.0,201.393859502212,59.4,356.60614049778803,558.0
60630,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,309,165.0,201.393859502212,59.4,272.60614049778803,474.0
60630,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,318,235.0,201.393859502212,59.4,351.60614049778803,553.0
60630,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,160,137.0,201.393859502212,59.4,95.606140497788,297.0
60630,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,164,140.0,201.393859502212,59.4,102.606140497788,304.0
60630,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,547,0.0,201.393859502212,59.4,345.60614049778803,547.0
60630,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,324,173.0,201.393859502212,59.4,295.60614049778803,497.0
60630,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,184,164.0,201.393859502212,59.4,146.606140497788,348.0
60630,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,129,89.0,201.393859502212,59.4,16.606140497788004,218.0
60630,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,751,531.0,201.393859502212,59.4,1080.606140497788,1282.0
60630,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,417,338.0,201.393859502212,59.4,553.606140497788,755.0
60630,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,192,156.0,201.393859502212,59.4,146.606140497788,348.0
60630,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,435,0.0,201.393859502212,59.4,233.606140497788,435.0
60630,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,207,48.0,201.393859502212,59.4,53.606140497788004,255.0
60630,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,250,159.0,201.393859502212,59.4,207.606140497788,409.0
60630,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,253,307.0,201.393859502212,59.4,358.60614049778803,560.0
60630,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,184,164.0,201.393859502212,59.4,146.606140497788,348.0
60630,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,192,172.0,201.393859502212,59.4,162.606140497788,364.0
60630,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,197,209.0,201.393859502212,59.4,204.606140497788,406.0
60631,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,287,188.0,201.234843260893,84.5,273.765156739107,475.0
60631,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,982,0.0,201.234843260893,84.5,780.7651567391069,982.0
60631,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,572,0.0,201.234843260893,84.5,370.765156739107,572.0
60631,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,329,214.0,201.234843260893,84.5,341.765156739107,543.0
60631,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,414,323.0,201.234843260893,84.5,535.7651567391069,737.0
60631,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,111,111.0,201.234843260893,84.5,20.765156739107,222.0
60631,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,856,357.0,201.234843260893,84.5,1011.7651567391069,1213.0
60631,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,535,0.0,201.234843260893,84.5,333.765156739107,535.0
60631,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,433,202.0,201.234843260893,84.5,433.765156739107,635.0
60631,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,350,218.0,201.234843260893,84.5,366.765156739107,568.0
60631,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,483,0.0,201.234843260893,84.5,281.765156739107,483.0
60631,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,120,102.0,201.234843260893,84.5,20.765156739107,222.0
60631,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,381,227.0,201.234843260893,84.5,406.765156739107,608.0
60631,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,318,261.0,201.234843260893,84.5,377.765156739107,579.0
60631,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,250,159.0,201.234843260893,84.5,207.765156739107,409.0
60631,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,164,140.0,201.234843260893,84.5,102.765156739107,304.0
